8.049989027444559042e+01,8.049996425240227893e+01,2.650817175990820033e+03
7.999988198731183786e+01,7.999994963335201703e+01,2.639912229147489143e+03
7.949987322108823662e+01,7.949993314904635611e+01,2.628909801743391654e+03
7.899986395479430712e+01,7.899991466400068418e+01,2.617809901062231347e+03
7.849985416687441386e+01,7.849989403700935497e+01,2.606612534407653584e+03
7.799984383519964126e+01,7.799987112101950970e+01,2.595317709103107518e+03
7.749983293707006737e+01,7.749984576300430206e+01,2.583925432491711035e+03
7.699982144921736449e+01,7.699981780383572527e+01,2.572435711936116149e+03
7.649980934780778341e+01,7.649978707815699863e+01,2.560848554818375760e+03
7.599979660844557827e+01,7.599975341425462716e+01,2.549163968539813141e+03
7.549978320617668714e+01,7.549971663393003496e+01,2.537381960520891880e+03
7.499976911549285319e+01,7.499967655237097119e+01,2.525502538201088100e+03
7.449975431033610107e+01,7.449963297802263185e+01,2.513525709038761761e+03
7.399973876410348339e+01,7.399958571245855410e+01,2.501451480511033424e+03
7.349972244965228185e+01,7.349953455025141125e+01,2.489279860113657833e+03
7.299970533930545002e+01,7.299947927884358023e+01,2.477010855360901132e+03
7.249968740485743979e+01,7.249941967841770918e+01,2.464644473785419905e+03
7.199966861758029779e+01,7.199935552176721387e+01,2.452180722938139752e+03
7.149964894823011718e+01,7.149928657416680267e+01,2.439619610388134788e+03
7.099962836705377356e+01,7.099921259324305822e+01,2.426961143722510769e+03
7.049960684379594511e+01,7.049913332884516137e+01,2.414205330546285950e+03
6.999958434770640281e+01,6.999904852291570023e+01,2.401352178482275121e+03
6.949956084754758479e+01,6.949895790936182038e+01,2.388401695170975017e+03
6.899953631160241230e+01,6.899886121392653138e+01,2.375353888270447897e+03
6.849951070768234729e+01,6.849875815406038271e+01,2.362208765456209221e+03
6.799948400313567731e+01,6.799864843879352350e+01,2.348966334421114880e+03
6.749945616485599942e+01,6.749853176860818849e+01,2.335626602875249318e+03
6.699942715929094561e+01,6.699840783531168142e+01,2.322189578545813220e+03
6.649939695245100779e+01,6.649827632190989846e+01,2.308655269177015271e+03
6.599936550991857587e+01,6.599813690248149101e+01,2.295023682529961206e+03
6.549933279685711796e+01,6.549798924205263972e+01,2.281294826382546034e+03
6.499929877802044587e+01,6.499783299647263846e+01,2.267468708529345804e+03
6.449926341776213690e+01,6.449766781229024559e+01,2.253545336781510287e+03
6.399922668004494852e+01,6.399749332663085255e+01,2.239524718966656565e+03
6.349918852845038231e+01,6.349730916707466832e+01,2.225406862928763530e+03
6.299914892618821938e+01,6.299711495153582064e+01,2.211191776528066384e+03
6.249910783610607012e+01,6.249691028814256555e+01,2.196879467640952043e+03
6.199906522069892389e+01,6.199669477511861970e+01,2.182469944159855459e+03
6.149902104211860632e+01,6.149646800066567920e+01,2.167963213993156387e+03
6.099897526218319399e+01,6.099622954284724585e+01,2.153359285065076165e+03
6.049892784238630838e+01,6.049597896947378928e+01,2.138658165315576753e+03
5.999887874390626052e+01,5.999571583798932295e+01,2.123859862700257509e+03
5.949882792761499672e+01,5.949543969535949373e+01,2.108964385190255598e+03
5.899877535408688090e+01,5.899515007796126298e+01,2.093971740772145040e+03
5.849872098360716421e+01,5.849484651147422198e+01,2.078881937447835753e+03
5.799866477618019900e+01,5.799452851077366233e+01,2.063694983234475785e+03
5.749860669153730441e+01,5.749419557982546536e+01,2.048410886164351723e+03
5.699854668914426981e+01,5.699384721158291001e+01,2.033029654284789103e+03
5.649848472820840328e+01,5.649348288788544181e+01,2.017551295658056006e+03
5.599842076768513266e+01,5.599310207935954509e+01,2.001975818361264828e+03
5.549835476628406639e+01,5.549270424532177515e+01,1.986303230486275197e+03
5.499828668247449315e+01,5.499228883368405008e+01,1.970533540139597790e+03
5.449821647449022777e+01,5.449185528086129437e+01,1.954666755442298154e+03
5.399814410033378920e+01,5.399140301168151979e+01,1.938702884529900530e+03
5.349806951777980402e+01,5.349093143929844274e+01,1.922641935552293262e+03
5.299799268437760702e+01,5.299043996510674503e+01,1.906483916673634212e+03
5.249791355745293941e+01,5.248992797866008431e+01,1.890228836072256172e+03
5.199783209410870199e+01,5.198939485759191115e+01,1.873876701940573184e+03
5.149774825122468513e+01,5.148883996753926340e+01,1.857427522484987549e+03
5.099766198545615481e+01,5.098826266206958024e+01,1.840881305925796369e+03
5.049757325323126622e+01,5.048766228261068534e+01,1.824238060497100150e+03
4.999748201074720555e+01,4.998703815838405973e+01,1.807497794446710031e+03
4.949738821396491772e+01,4.948638960634144723e+01,1.790660516036057288e+03
4.899729181860240601e+01,4.898571593110499833e+01,1.773726233540101930e+03
4.849719278012641155e+01,4.848501642491102359e+01,1.756694955247242433e+03
4.799709105374245866e+01,4.798429036755747035e+01,1.739566689459226154e+03
4.749698659438306692e+01,4.748353702635525764e+01,1.722341444491060201e+03
4.699687935669404482e+01,4.698275565608364701e+01,1.705019228670922530e+03
4.649676929501876543e+01,4.648194549894967054e+01,1.687600050340073722e+03
4.599665636338023944e+01,4.598110578455185760e+01,1.670083917852769673e+03
4.549654051546085753e+01,4.548023572984836704e+01,1.652470839576174740e+03
4.499642170457969570e+01,4.497933453912962420e+01,1.634760823890275560e+03
4.449629988366713462e+01,4.447840140399565456e+01,1.616953879187794882e+03
4.399617500523673641e+01,4.397743550333828466e+01,1.599050013874107208e+03
4.349604702135407308e+01,4.347643600332831681e+01,1.581049236367154435e+03
4.299591588360242156e+01,4.297540205740784813e+01,1.562951555097361961e+03
4.249578154304506228e+01,4.247433280628796126e+01,1.544756978507556369e+03
4.199564395018400376e+01,4.197322737795187919e+01,1.526465515052882893e+03
4.149550305491482760e+01,4.147208488766382573e+01,1.508077173200725156e+03
4.099535880647751185e+01,4.097090443798374793e+01,1.489591961430623996e+03
4.049521115340288446e+01,4.046968511878812080e+01,1.471009888234198115e+03
3.999506004345447252e+01,3.996842600729702610e+01,1.452330962115066086e+03
3.949490542356541312e+01,3.946712616810770413e+01,1.433555191588768366e+03
3.899474723977012047e+01,3.896578465323486284e+01,1.414682585182690673e+03
3.849458543713036818e+01,3.846440050215790052e+01,1.395713151435988493e+03
3.799441995965538155e+01,3.796297274187534754e+01,1.376646898899512962e+03
3.749425075021559195e+01,3.746150038696678308e+01,1.357483836135736965e+03
3.699407775044955571e+01,3.695998243966246832e+01,1.338223971718683742e+03
3.649390090066360415e+01,3.645841788992105137e+01,1.318867314233855041e+03
3.599372013972373452e+01,3.595680571551557136e+01,1.299413872278161989e+03
3.549353540493913783e+01,3.545514488212820225e+01,1.279863654459857116e+03
3.499334663193684491e+01,3.495343434345396361e+01,1.260216669398466820e+03
3.449315375452675170e+01,3.445167304131391006e+01,1.240472925724726338e+03
3.399295670455640561e+01,3.394985990577806234e+01,1.220632432080515400e+03
3.349275541175472171e+01,3.344799385529867664e+01,1.200695197118796386e+03
3.299254980356381850e+01,3.294607379685417214e+01,1.180661229503553386e+03
3.249233980495802854e+01,3.244409862610430650e+01,1.160530537909733312e+03
3.199212533824909599e+01,3.194206722755718530e+01,1.140303131023188598e+03
3.149190632287640312e+01,3.143997847474858887e+01,1.119979017540622408e+03
3.099168267518104969e+01,3.093783123043440142e+01,1.099558206169534969e+03
3.049145430816235702e+01,3.043562434679678574e+01,1.079040705628172645e+03
2.999122113121531896e+01,2.993335666566492748e+01,1.058426524645478821e+03
2.949098304984731200e+01,2.943102701875120530e+01,1.037715671961047065e+03
2.899073996537216402e+01,2.892863422790377470e+01,1.016908156325077243e+03
2.849049177457946769e+01,2.842617710537663456e+01,9.960039864983332336e+02
2.798467268048315404e+01,2.793431868091855108e+01,9.751555804414474551e+02
2.747321377421644684e+01,2.745318619808967497e+01,9.543658527030352161e+02
2.695604703835277149e+01,2.698290576954203601e+01,9.336378307605841655e+02
2.643310548623460221e+01,2.652360236569228036e+01,9.129746616845548033e+02
2.590432332380986225e+01,2.607539980498084375e+01,8.923796193381530202e+02
2.536963613747227697e+01,2.563842074668146509e+01,8.718561121677513484e+02
2.482898111200299596e+01,2.521278668745870633e+01,8.514076916458388951e+02
2.428229728342464355e+01,2.479861796315919520e+01,8.310380614363166387e+02
2.372952583242895486e+01,2.439603375767764959e+01,8.107510873610985982e+02
2.317061042505319790e+01,2.400515212117763753e+01,7.905508082575519211e+02
2.260549760849323775e+01,2.362609000048961860e+01,7.704414478285627865e+02
2.203413727139407641e+01,2.325896328518072309e+01,7.504274276012687324e+02
2.145648317970330510e+01,2.290388687362386833e+01,7.305133811271232389e+02
2.087249360127148989e+01,2.256097476442848659e+01,7.107041695754236343e+02
2.028213203491245054e+01,2.223034017988223354e+01,6.910048988952978561e+02
1.968536806268849304e+01,2.191209572965632901e+01,6.714209387481053000e+02
1.908217834787343392e+01,2.160635362502745949e+01,6.519579434441105832e+02
1.847254780550593978e+01,2.131322595636771666e+01,6.326218751552046342e+02
1.785647097783964199e+01,2.103282504977789458e+01,6.134190297206855575e+02
1.723395365351729325e+01,2.076526392264751664e+01,5.943560654173302282e+02
1.660501477716654151e+01,2.051065686281317468e+01,5.754400351302665513e+02
1.596968870558545639e+01,2.026912016209536205e+01,5.566784224401328629e+02
1.532802787802472189e+01,2.004077304260989223e+01,5.380791822380487019e+02
1.468010598154102198e+01,1.982573882370630614e+01,5.196507865973411526e+02
1.402602170819617911e+01,1.962414638904670028e+01,5.014022767753613152e+02
1.336590321906154699e+01,1.943613202756107938e+01,4.833433223973821100e+02
1.269991345028758545e+01,1.926184173906207775e+01,4.654842890970960525e+02
1.202825641802331802e+01,1.910143411516170886e+01,4.478363161674225807e+02
1.135118469968694299e+01,1.895508392817700027e+01,4.304114061284139439e+02
1.066900828494110698e+01,1.882298658304396710e+01,4.132225285695524803e+02
9.982104993155882511e+00,1.870536360552721078e+01,3.962837412043130030e+02
9.290932631654145624e+00,1.860246934526194096e+01,3.796103318316654054e+02
8.596042997268623864e+00,1.851459904705864901e+01,3.632189858987377988e+02
7.898097663319434858e+00,1.844209835619468407e+01,3.471279856991827160e+02
7.197885180407762817e+00,1.838537411509653197e+01,3.313574490706474762e+02
6.496338749555746972e+00,1.834490587892622315e+01,3.159296179996098886e+02
5.794552443023475163e+00,1.832125675752114446e+01,3.008692111589601268e+02
5.093792424872239266e+00,1.831508071544972083e+01,2.862038596565585635e+02
4.395460022952771162e+00,1.832684720371776166e+01,2.719567748916024357e+02
3.700912085898477866e+00,1.835620070486266897e+01,2.581277820151562423e+02
3.011620631863424880e+00,1.840286942236837575e+01,2.447166588467405290e+02
2.329184053038930280e+00,1.846668407878494023e+01,2.317231222252211467e+02
1.655337990220272282e+00,1.854759990244053469e+01,2.191468105283056502e+02
9.919648475629114781e-01,1.864572194294350282e+01,2.069872614028126918e+02
3.411003343706032753e-01,1.876133348810035884e+01,1.952438836704013454e+02
-2.950653644984865265e-01,1.889492664775161046e+01,1.839159224693895851e+02
-9.141951506303269692e-01,1.904723291802475060e+01,1.730024171638198993e+02
-1.513825657696469040e+00,1.921924947555401531e+01,1.625021527314997059e+02
-2.091405958639127594e+00,1.941225380529632005e+01,1.524136077244406522e+02
-2.644358817677086915e+00,1.962779494360140475e+01,1.427349060505173100e+02
-3.170166239098431760e+00,1.986764457311645415e+01,1.334637860961703950e+02
-3.666475087176248593e+00,2.013368697774773608e+01,1.245976084892048306e+02
-4.131202210482682879e+00,2.042717566260502338e+01,1.161335803308514869e+02
-4.562579912386250491e+00,2.074553280348819939e+01,1.080697267055171977e+02
-4.959221977966236317e+00,2.108607224321671936e+01,1.004039963690212858e+02
-5.320162049267668891e+00,2.144600556566864213e+01,9.313444214049758330e+01
-5.644885353546100326e+00,2.182244575838581113e+01,8.625945376664989794e+01
-5.933399853185354900e+00,2.221240584634913517e+01,7.977800775441269820e+01
-6.186422367940825673e+00,2.261279067007642851e+01,7.368986640118374964e+01
-6.405727386849216387e+00,2.302038151617471229e+01,6.799563343981739649e+01
-6.594575561705796396e+00,2.343104403332440100e+01,6.269675655803722947e+01
-6.757911818173362839e+00,2.383383391558777831e+01,5.779623416636431443e+01
-6.902098216311961743e+00,2.421777864380423395e+01,5.329648096884658770e+01
-7.034411101919920029e+00,2.457249255142442479e+01,4.919903528678644733e+01
-7.162466519871339088e+00,2.488846351977037941e+01,4.550454442685759915e+01
-7.293750720178922897e+00,2.515707819706710424e+01,4.221291105530136178e+01
-7.435318210560154739e+00,2.537050262255478827e+01,3.932348800476408712e+01
-7.593640254602759931e+00,2.552151121338216910e+01,3.683525588499927750e+01
-7.774559357127412085e+00,2.560331642271307118e+01,3.474695904345161779e+01
-7.983307549605268782e+00,2.560942103350638632e+01,3.305719834683500835e+01
-8.224557799866481389e+00,2.553349834280438202e+01,3.176448833051284026e+01
