-1.024749212532601473e-03,-6.288648237480278479e-03,9.999797011901776500e-01
-1.053553114822366283e-03,-6.534609089060814530e-03,9.999780942150120477e-01
-1.082440970339208774e-03,-6.785554593810688186e-03,9.999763920065314338e-01
-1.111399276971084199e-03,-7.041489148671507999e-03,9.999745907882940932e-01
-1.140414698716434505e-03,-7.302416243884030968e-03,9.999726867126501606e-01
-1.169474075216282195e-03,-7.568338446149170534e-03,9.999706758618233104e-01
-1.198564431577604870e-03,-7.839257381656616550e-03,9.999685542490861501e-01
-1.227672988499585753e-03,-8.115173718980411496e-03,9.999663178200274283e-01
-1.256787172714915815e-03,-8.396087151840637280e-03,9.999639624539182758e-01
-1.285894627758924803e-03,-8.681996381730118853e-03,9.999614839651744802e-01
-1.314983225079979865e-03,-8.972899100404814129e-03,9.999588781049207897e-01
-1.344041075505277840e-03,-9.268791972236272575e-03,9.999561405626563593e-01
-1.373056541076912327e-03,-9.569670616424262935e-03,9.999532669680260000e-01
-1.402018247273887665e-03,-9.875529589067347930e-03,9.999502528926975664e-01
-1.430915095636609794e-03,-1.018636236508882291e-02,9.999470938523479235e-01
-1.459736276811296214e-03,-1.050216132001506250e-02,9.999437853087594918e-01
-1.488471284032732555e-03,-1.082291771160294284e-02,9.999403226720303683e-01
-1.517109927064845239e-03,-1.114862166131249006e-02,9.999367013028985784e-01
-1.545642346619687879e-03,-1.147926213562048582e-02,9.999329165151820131e-01
-1.574059029276657752e-03,-1.181482692717024559e-02,9.999289635783400465e-01
-1.602350822925034755e-03,-1.215530263575213994e-02,9.999248377201527260e-01
-1.630508952754344950e-03,-1.250067464910891227e-02,9.999205341295238636e-01
-1.658525037818542672e-03,-1.285092712355914192e-02,9.999160479594094708e-01
-1.686391108201604769e-03,-1.320604296443144907e-02,9.999113743298712054e-01
-1.714099622813872702e-03,-1.356600380630131400e-02,9.999065083312591584e-01
-1.741643487850333015e-03,-1.393078999302152683e-02,9.999014450275244270e-01
-1.769016075944035123e-03,-1.430038055753633276e-02,9.998961794596641361e-01
-1.796211246050006356e-03,-1.467475320146838409e-02,9.998907066492994655e-01
-1.823223364097361753e-03,-1.505388427446655887e-02,9.998850216023918991e-01
-1.850047324449807361e-03,-1.543774875330142758e-02,9.998791193130933674e-01
-1.876678572217477291e-03,-1.582632022069406161e-02,9.998729947677399421e-01
-1.903113126465958479e-03,-1.621957084386232983e-02,9.998666429489829754e-01
-1.929347604371555499e-03,-1.661747135276747320e-02,9.998600588400665679e-01
-1.955379246375274060e-03,-1.701999101804207992e-02,9.998532374292481428e-01
-1.981205942391730396e-03,-1.742709762857876099e-02,9.998461737143659045e-01
-2.006826259133244993e-03,-1.783875746875710280e-02,9.998388627075547319e-01
-2.032239468613753625e-03,-1.825493529528420325e-02,9.998312994401141740e-01
-2.057445577901929196e-03,-1.867559431362189951e-02,9.998234789675261025e-01
-2.082445360198097520e-03,-1.910069615397147827e-02,9.998153963746285733e-01
-2.107240387315151547e-03,-1.953020084678371709e-02,9.998070467809447859e-01
-2.131833063649809894e-03,-1.996406679775945825e-02,9.997984253461711379e-01
-2.156226661737250302e-03,-2.040225076230253731e-02,9.997895272758238194e-01
-2.180425359489449218e-03,-2.084470781938351988e-02,9.997803478270496091e-01
-2.204434279225526289e-03,-2.129139134476883827e-02,9.997708823145993184e-01
-2.228259528611120383e-03,-2.174225298356586775e-02,9.997611261169699892e-01
-2.251908243633344350e-03,-2.219724262202973225e-02,9.997510746827137362e-01
-2.275388633748349522e-03,-2.265630835857293870e-02,9.997407235369212275e-01
-2.298710029349980161e-03,-2.311939647391320421e-02,9.997300682878770273e-01
-2.321882931720607290e-03,-2.358645140028898385e-02,9.997191046338933518e-01
-2.344919065639093983e-03,-2.405741568966564270e-02,9.997078283703244583e-01
-2.367831434836087639e-03,-2.453222998084785347e-02,9.996962353967645543e-01
-2.390634380503665890e-03,-2.501083296540586656e-02,9.996843217244307800e-01
-2.413343643084931746e-03,-2.549316135231464650e-02,9.996720834837419245e-01
-2.435976427589662315e-03,-2.597914983119475538e-02,9.996595169320866558e-01
-2.458551472704866361e-03,-2.646873103403366359e-02,9.996466184617963657e-01
-2.481089123994255092e-03,-2.696183549525373382e-02,9.996333846083200747e-01
-2.503611411508625557e-03,-2.745839160998037043e-02,9.996198120586112790e-01
-2.526142132160216248e-03,-2.795832559034884188e-02,9.996058976597287371e-01
-2.548706937248739965e-03,-2.846156141967238692e-02,9.995916384276642974e-01
-2.571333425565390084e-03,-2.896802080427567094e-02,9.995770315563966557e-01
-2.594051242544284132e-03,-2.947762312277790731e-02,9.995620744271875857e-01
-2.616892185979081530e-03,-2.999028537258699792e-02,9.995467646181231958e-01
-2.639890318876660091e-03,-3.050592211334113291e-02,9.995310999139142005e-01
-2.663082090080556939e-03,-3.102444540700578790e-02,9.995150783159646446e-01
-2.686506463365323939e-03,-3.154576475430239529e-02,9.994986980527230669e-01
-2.710205055780120359e-03,-3.206978702710919227e-02,9.994819575903267639e-01
-2.734222286107114257e-03,-3.259641639643454103e-02,9.994648556435592468e-01
-2.758605534398993718e-03,-3.312555425551740734e-02,9.994473911871351035e-01
-2.783405313671995576e-03,-3.365709913755846744e-02,9.994295634673333595e-01
-2.808675454958331919e-03,-3.419094662752639180e-02,9.994113720139982115e-01
-2.834473307067282739e-03,-3.472698926741826786e-02,9.993928166529374435e-01
-2.860859952570327189e-03,-3.526511645427669178e-02,9.993738975187405060e-01
-2.887900441716082650e-03,-3.580521433018019756e-02,9.993546150680490125e-01
-2.915664046199552533e-03,-3.634716566332456267e-02,9.993349700933178426e-01
-2.944224534962157965e-03,-3.689084971919888434e-02,9.993149637371008254e-01
-2.973660474490206172e-03,-3.743614212072966796e-02,9.992945975069108533e-01
-3.004055556416872046e-03,-3.798291469611508875e-02,9.992738732907018306e-01
-3.035498955625010736e-03,-3.853103531289679001e-02,9.992527933730316336e-01
-3.068085722505640295e-03,-3.908036769661335508e-02,9.992313604519709180e-01
-3.101917213562324985e-03,-3.963077123214307079e-02,9.992095776568326038e-01
-3.137101565180533663e-03,-4.018210074556659295e-02,9.991874485668057471e-01
-3.173754216122369552e-03,-4.073420626405564737e-02,9.991649772305938315e-01
-3.211998485184406737e-03,-4.128693275091115805e-02,9.991421681871668348e-01
-3.251966211499003005e-03,-4.184011981242205525e-02,9.991190264877560789e-01
-3.293798466203846920e-03,-4.239360137267923767e-02,9.990955577192395243e-01
-3.337646345696446398e-03,-4.294720531183920942e-02,9.990717680290910341e-01
-3.383671858487589165e-03,-4.350075306256535185e-02,9.990476641520884549e-01
-3.432048919843984011e-03,-4.405405915845314602e-02,9.990232534390154351e-01
-3.482964471059174158e-03,-4.460693072713058788e-02,9.989985438876267665e-01
-3.536619743434335755e-03,-4.515916691937019861e-02,9.989735441761902202e-01
-3.580379736268497846e-03,-4.575561986163159678e-02,9.989462468681795659e-01
-3.614551163957036017e-03,-4.639639180127820561e-02,9.989165680114157064e-01
-3.639446332066506411e-03,-4.708161433299164200e-02,9.988844157469849439e-01
-3.655384087355373172e-03,-4.781144891281775833e-02,9.988496901536441097e-01
-3.662690830654700969e-03,-4.858608745142212193e-02,9.988122830652623740e-01
-3.661701599956848369e-03,-4.940575299258295056e-02,9.987720778599232796e-01
-3.652761231896349374e-03,-5.027070048388952717e-02,9.987289492190770668e-01
-3.636225610756855988e-03,-5.118121764770965088e-02,9.986827628548544666e-01
-3.612463015217212258e-03,-5.213762596177404229e-02,9.986333752033494937e-01
-3.581855574276170129e-03,-5.314028176023518485e-02,9.985806330813189469e-01
-3.544800845188935193e-03,-5.418957746784265617e-02,9.985243733033384306e-01
-3.501713527831489935e-03,-5.528594298199256130e-02,9.984644222559764248e-01
-3.453027331704096922e-03,-5.642984721992833075e-02,9.984005954249935977e-01
-3.399197013818169768e-03,-5.762179985138099481e-02,9.983326968709121951e-01
-3.340700608005264458e-03,-5.886235324054871210e-02,9.982605186475285164e-01
-3.278041868765320735e-03,-6.015210462566125682e-02,9.981838401570174435e-01
-3.211752955649447606e-03,-6.149169856962057729e-02,9.981024274341661062e-01
-3.142397387354398455e-03,-6.288182972155682837e-02,9.980160323509483788e-01
-3.070573298173433045e-03,-6.432324593683794167e-02,9.979243917310416379e-01
-2.996917033146325078e-03,-6.581675181242110928e-02,9.978272263619382132e-01
-2.922107122062796245e-03,-6.736321270579631593e-02,9.977242398899210940e-01
-2.846868676181347688e-03,-6.896355931957021124e-02,9.976151175802804305e-01
-2.771978254750668939e-03,-7.061879295045289662e-02,9.974995249215791171e-01
-2.698269250528373322e-03,-7.232999152156252554e-02,9.973771060484305506e-01
-2.626637843439021559e-03,-7.409831654105414334e-02,9.972474819519080436e-01
-2.558049567613722257e-03,-7.592502115848992483e-02,9.971102484402075694e-01
-2.493546526603313170e-03,-7.781145952312505665e-02,9.969649738042960507e-01
-2.434255270249768930e-03,-7.975909768466461769e-02,9.968111961338553817e-01
-2.381395307709058880e-03,-8.176952631483243306e-02,9.966484202177998686e-01
-2.336288163669434943e-03,-8.384447556226058695e-02,9.964761139512104959e-01
-2.300366771995173820e-03,-8.598583237367257714e-02,9.962937041574241315e-01
-2.275184816535001046e-03,-8.819566060211656011e-02,9.961005717220560163e-01
-2.262425332258764538e-03,-9.047622414395996293e-02,9.958960459286239075e-01
-2.263907410518899155e-03,-9.283001314130581716e-02,9.956793978904161513e-01
-2.281589122200074378e-03,-9.525977285679787521e-02,9.954498330033255682e-01
-2.317563662745662952e-03,-9.776853401701217361e-02,9.952064824220315797e-01
-2.374044091968427733e-03,-1.003596419984762178e-01,9.949483937233062347e-01
-2.453329769995668975e-03,-1.030367798999087398e-01,9.946745212183216722e-01
-2.557744710453321857e-03,-1.058039770267519830e-01,9.943837168755925715e-01
-2.689631831753172032e-03,-1.086656248315009260e-01,9.940747194555292765e-01
-2.851611337380170232e-03,-1.116265999476006299e-01,9.937461298022340905e-01
-3.046625877691050768e-03,-1.146923438863539507e-01,9.933963883186890387e-01
-3.277993171410184970e-03,-1.178689592768299571e-01,9.930237475507648348e-01
-3.549466429125511854e-03,-1.211633255881153226e-01,9.926262387326343362e-01
-3.865302032409480195e-03,-1.245832369845487758e-01,9.922016309715732119e-01
-4.230332221953008766e-03,-1.281375637644180943e-01,9.917473816662243369e-01
-4.650037601154810921e-03,-1.318364359265024321e-01,9.912605768981762600e-01
-5.130609607783980647e-03,-1.356914415683791453e-01,9.907378611571013849e-01
-5.678986547591877675e-03,-1.397158223916546149e-01,9.901753572399263348e-01
-6.302839017494115716e-03,-1.439246318959397086e-01,9.895685800155226142e-01
-7.010474146949385865e-03,-1.483347984661888275e-01,9.889123524439514812e-01
-7.810628240838049172e-03,-1.529650089565221527e-01,9.882007387780149532e-01
-8.711884915670983082e-03,-1.578337958165266230e-01,9.874272610979317744e-01
-9.720814937065053521e-03,-1.629504676037084321e-01,9.865863625981722285e-01
-1.083357016383835678e-02,-1.683248427730976160e-01,9.856720453898026868e-01
-1.205457844338208434e-02,-1.739672381782560173e-01,9.846776564841828172e-01
-1.338789883298217159e-02,-1.798885114840577393e-01,9.835958964945349381e-01
-1.483707862833908049e-02,-1.861000853985787795e-01,9.824187596500884023e-01
-1.640481250428604820e-02,-1.926139163436271506e-01,9.811374834127322142e-01
-1.809775897655165749e-02,-1.994423437425320023e-01,9.797424266829075634e-01
-1.991233285112152182e-02,-2.065958410045848903e-01,9.782237256783513635e-01
-2.183951653081818087e-02,-2.140677457687292506e-01,9.765746442229569224e-01
-2.386967744498318111e-02,-2.218525789782927193e-01,9.747880137236777376e-01
-2.599394651077693158e-02,-2.299474223321249233e-01,9.728558463141423474e-01
-2.820503123086330957e-02,-2.383523371001402824e-01,9.707690969598111730e-01
-3.049742706148230245e-02,-2.470701641991467079e-01,9.685175480626234679e-01
-3.286724956596175778e-02,-2.561060565937069433e-01,9.660897637807730476e-01
-3.531192489632610509e-02,-2.654669635233918856e-01,9.634730713609935826e-01
-3.782988315920818995e-02,-2.751611666303550030e-01,9.606535443742362235e-01
-4.042030974115833758e-02,-2.851978973262057071e-01,9.576159762248851459e-01
-4.308295859844070430e-02,-2.955870305644708318e-01,9.543438405734505636e-01
